# Fuente: Wikcionario (es.wiktionary.org), CC BY-SA 4.0, vía kaikki.org/Wiktextract
ablátor	m.	Instrumento que sirve para cortar el rabo a las ovejas. Es una especie de cuchilla puesta en acción por medio de un resorte colocado sobre un seguro para evitar todo accidente.
abnegación	f.	Sacrificio de la voluntad o de los intereses personales por el bien del prójimo o en favor de una causa altruista.
abnegadamente	adv.	Con abnegación.
abnegado	adj.	Que tiene abnegación, que tiene espíritu de sacrificio.
abnegantismo	m.	Espíritu de abnegación.
abnegar	intr.	Renunciar de forma voluntaria a los intereses o deseos propios.
abnegarse	prnl.	Sacrificarse, renunciar a las legítimas aspiraciones personales en beneficio de otra u otras personas.
abnieto	m.	Descendiente en cuarta generación, es decir, prole del bisnieto o bisnieta.
abnuencia	f.	Desacuerdo; falta de conformidad; falta de condescendencia.
abobado	adj.	Que es o actúa como un bobo, falto de inteligencia o de astucia.
abobamiento	m.	Acción y efecto de hacer bobo a una persona, atontarlo.
abobar	tr.	Hacer bobo a una persona, atontarlo.
abobra	f.	Planta, familia de las cucurbitáceas propia de las regiones cálidas de América del Sur. Su resina se utiliza como purgante, en pequeñas dosis ( 3 ó 4 gramos)
abocadear	tr.	Hacer daño dando bocados.
abocado	adj.	Dícese del vino en que predomina el sabor algo azucarado, por habérsele añadido otro vino dulce o arrope de mosto. Al gusto destaca por su suavidad.
abocamiento	m.	Acción o efecto de abocar o de abocarse.
abocanar	v.	Dejar de llover.
abocar	tr.	Volcar el contenido de un recipiente en otro.
abocardado	adj.	Dicho de un arma de fuego, que tiene la boca del cañón en forma de trompeta.
abocardamiento	m.	Acción o efecto de abocardar.
abocardar	tr.	Ensanchar la entrada de un agujero o tubo.
abocarse	prnl.	Dedicarse con entusiasmo y energía a estudiar y trabajar en un proyecto o asunto.
abocastro	m.	En el Perú se da este nombre a un monstruo horrible. Para ponderar la fealdad de una persona se usa la locución feo como un abocastro.
abocelado	adj.	Que su figura es como la del bocel.
abocelar	intr.	Caer de bruces.
abocetado	adj.	Se refiere a la pintura que estando aún sin terminar parece más un boceto que obra concluída.
abocetamiento	m.	Acción y efecto de hacer un boceto.
abocetar	tr.	Realizar un boceto. Bosquejar, esbozar.
abochornado	adj.	Que hay o tiene bochorno.
abochornante	adj.	Que causa vergüenza, bochorno, desazón, sonrojo o turbación; que abochorna.
abochornar	tr.	Causar bochorno.
abocinado	adj.	De forma de bocina o cono truncado.
abocinamiento	m.	Acción y efecto de dar anchura a la boca de un cañón o tubo dándole forma de bocina.
abocinar	tr.	Dar anchura a la boca de un cañón o tubo dándole forma de bocina.
abofado	adj.	Blando sin consistencia, inflado.
abofarse	prnl.	Aumentar su volumen, hincharse, inflarse.
abofeteador	adj.	Que golpea a alguien en la mejilla con la mano abierta.
abofetear	tr.	Golpear a alguien en la mejilla con la mano abierta.
abogacía	f.	Trabajo o profesión que ejerce el abogado.
abogaderas	f.	Uso, por personas muy locuaces de argumentos falsos y especiosos. No me venga usted con abogaderas.
abogadesco	adj.	Propio de abogados.
abogadismo	m.	Excesiva participación de los abogados en los asuntos públicos.
abogado	m. y f.	Experto en derecho, acreditado con título universitario, que presta asistencia técnica jurídica aconsejando o defendiendo a alguna de las partes en un juicio.
abogador	adj.	Que defiende por escrito u oral en un juicio o intercede por alguien.
abogamiento	m.	Acción o efecto de abogar.
abogar	intr.	Defender y dar consejo a alguien que es objeto de un juicio o pleito legal.
abohetado	adj.	Que está hinchado, abuhado.
abolaga	f.	Aulaga, planta papilionácea.
abolengo	m.	Ascendencia de abuelos o antepasados.
abolicionismo	m.	Conjunto de ideas de los que procuran derogar un precepto o costumbre como los que querían abolir la esclavitud.
abolicionista	adj.	Partidario de los que procuran abolir o suspender un precepto o costumbre.
abolición	f.	Acción o efecto de abolir.
abolir	tr.	Dejar una norma o institución sin vigencia.
abollable	adj.	Que se puede abollar.
abollado	adj.	Que muestra desigualdades en su superficie.
abolladura	f.	Acción y efecto de producir, por un golpe o presión, una depresión en una superficie.
abollar	tr.	Producir, por un golpe o presión, una depresión en una superficie.
abollonar	tr.	Estampar haciendo bollones.
abolsado	adj.	Se dice de lo que hace o forma bolsas.
abolsar	tr.	Hacer bolsas.
abolsarse	prnl.	Coger figura de bolsa.
abomaso	m.	Cuarto estómago de los rumiantes, el encargado de hacer la digestión enzimática de los alimentos.
abombado	adj.	Aturdido, atontado, falto de entendimiento o que no razona bien.
abombamiento	m.	Aturdimiento, perturbación momentánea de la inteligencia.
abombar	tr.	Dar curva hacia el exterior.
abombarse	prnl.	Empezar a pudrirse un alimento o un líquido.
abominable	adj.	Digno de ser abominado.
abominablemente	adv.	De manera abominable.
abominación	f.	Acción y efecto de rechazar algo por considerarlo desagradable o perjudicial.
abominar	tr.	Reprobar y echar maldiciones a personas o cosas por ser malas o dañinas.
abonable	adj.	Que se puede abonar o debe ser abonado.
abonado	adj.	Dicho de un terreno o de una base térrea para el cultivo de vegetales, enriquecido con fertilizante, especialmente de origen animal.
abonador	adj.	Persona que ha abonado algo.
abonadora	f.	Fertilizadora.
abonamiento	m.	Abono, acción de abonarse.
abonanzar	intr.	Aclararse el cielo.
abonar	tr.	Proveer de nutrientes a un vegetal mediante fertilizantes.
abonarse	prnl.	Reconciliarse con alguien o con amistades sin ir a juicio.
abonaré	m.	Documento en representación o equivalencia de un cargo ya sentado en cuenta o de un saldo preexistente y que es expedido por una persona o una entidad.
abondadamente	adv.	Abundantemente.
abondar	tr.	Abastecer proveer con abundancia o suficientemente.
abondo	adv.	Con abundancia.
abondosamente	adv.	Abundantemente.
abonero	m. y f.	Vendedor callejero y ambulante que hace la venta por abonos o a plazos.
abonico	adv.	En voz muy baja.
abono	m.	Sustancia que se echa en la tierra laborable para que aumente su fertilidad.
aboquillado	adj.	Que tiene la figura de una boquilla.
aboquillar	tr.	Ponerle una boquilla a una cosa.
aboral	adj.	Se dice de lo que esta situado en el extremo opuesto a la boca.
abordable	adj.	Que se tiene posibilidad de ser abordado.
abordador	adj.	El que se acerca a otro.
abordaje	m.	Acción o efecto de abordar una nave o una persona.
abordar	tr.	Tocar una embarcación con otra, o con un muelle o embarcadero.
abordo	m.	Dícese de todo lo que esta en la embarcación o buque.
abordonar	tr.	Andar o ir apoyado en un bordón.
aborigen	adj.	Natural de una región o territorio, en especial si sus ascendientes también lo eran.
aborlonado	adj.	Se dice de un paño o tela que muestra listas formadas, por hebras de distinto color o grueso.
aborrachado	adj.	Lo que tiene el color encarnado muy encendido.
aborrajarse	prnl.	Secarse las mieses prematuramente no pudiendo producir sus granos.
aborrascarse	prnl.	Ponerse borrascoso el tiempo, con tormentas.
aborrazado	adj.	Se dice de las aves, preparadas con pasta, antes de ponerlas en el asador.
aborrecedero	adj.	Aborrecible.
aborrecedor	adj.	Que aborrece.
aborrecer	tr.	Experimentar una profunda aversión por algo o alguien.
aborrecible	adj.	Digno de ser aborrecido.
aborreciblemente	adv.	De modo aborrecible.
aborrecido	adj.	Dicese del que está aburrido.
aborrecimiento	m.	Acción o efecto de aborrecer.
aborregado	adj.	Que tiene una forma o aspecto similar a la lana del borrego.
aborregarse	prnl.	Hacerse manso como un borrego.
aborrencia	f.	Fastidio por falta de estímulo o distracción.
aborrible	adj.	Que es digno de aversión o que genera aversión.
aborronar	tr.	Hacer pilas o montones de hierbas inutiles para quemarlas como parte de los preparativos del terreno que se va a cultivar.
abortamiento	m.	Acción o efecto de abortar.
abortar	tr.	Interrumpir el embarazo.
abortista	m.	Que está a favor de la despenalización del aborto provocado.
abortivo	adj.	Se dice de lo que puede provocar un aborto.
aborto	m.	Interrupción voluntaria o espontánea del embarazo.
abortón	m.	Cuadrúpedo nacido antes de tiempo.
aborujar	tr.	Aparecer grumos o borujos en una masa.
aborujarse	prnl.	Cubrirse con las ropas de la cama.
abotagamiento	m.	Acción o efecto de abotagarse (hincharse o inflamarse; congestionarse la atención o concentración).
abotagarse	prnl.	Hincharse el cuerpo una parte del cuerpo —de un animal o persona—, casi siempre por enfermedad.
abotargamiento	m.	Acción o efecto de abotargarse.
abotinado	adj.	Que tiene forma de botín.
abotonado	adj.	Que está cerrado con botones.
abotonador	m.	Instrumento de metal provisto de un gancho o agujero en su extremidad para asir el botón y meterlo en el ojal.
abotonamiento	m.	Acción o efecto de abotonar.
abotonar	tr.	Unir o cerrar con botón.
abovedado	adj.	Se dice de lo que tiene forma de bóveda.
abovedamiento	m.	Techo construído en bóveda.
abovedar	tr.	Cubrir con bóveda.
aboyado	adj.	Parecido al buey.
aboyar	tr.	Poner boyas.
abozadura	f.	Acción o efecto de abozar o sujetar con bozas (tipo de cuerda o cabo firme para amarrar buques).
abozalar	tr.	Colocar el bozal.
abra	f.	Entrada de mar en tierra, de menor proporción que una bahía, que ofrece resguardo para que los buques puedan fondear en ella.
abracadabra	interj.	Úsase por los magos o ilusionistas como parte de sus conjuros o trucos.
abracadabrante	adj.	Macabro, misterioso, maravilloso.
abracar	tr.	Ceñir o rodear con los brazos.
abracejo	m.	Abrazo ligero o poco afectuoso.
abrahámico	adj.	Que pertenece o concierne al patriarca Abraham.
abranquio	adj.	Que no tiene branquias.
abraquia	f.	Falta congénita de uno o los dos brazos.
abrasadamente	adv.	De manera ardorosa, con ardor.
abrasador	adj.	Que abrasa, que quema.
abrasamiento	m.	Acción o efecto de abrasar o de abrasarse.
abrasar	intr.	Estar caliente hasta el punto de arder.
abrasilado	adj.	Del color del palo brasil (campeche) o que tiende a tenerlo.
abrasivo	m.	Sustancia, material o producto empleado para desgastar algo por frotamiento.
abrasión	f.	Acto de rozar o frotar algo con la intención de eliminar su superficie.
abrasor	m.	Instrumento de cirugía que se emplea para rascar el periostio de los huesos en algunas operaciones, como en las resecciones.
abravar	tr.	Causar o estimular a actuar con bravura o vehemencia.
abravecer	tr.	Poner bravo, alborotado, furioso.
abraxas	m.	Palabra con significado desconocido que se ha encontrado grabada en piedras del antiguo mundo Greco-Romano. Las sectas gnósticas han empleado estas piedras como talismán.
abrazable	adj.	Capaz o digno de ser abrazado.
abrazada	f.	Acción o efecto de abrazar.
abrazadera	f.	Chapa, anilla o argolla de madera, metal u otra materia, que se coloca para unir o afianzar una cosas con otras.
abrazadero	adj.	Que se puede abrazar.
abrazador	m.	Hierro o palo combado que sirve, en la noria, para mantener al peón seguro, arrimándole y sujetándole al puente.
abrazamiento	m.	Acción y efecto de abrazar.
abrazar	tr.	Rodear una cosa o a alguien con los brazos.
abrazarse	prnl.	Ceñirse con los brazos entre dos o más personas.
abrazo	m.	Acción de abrazar o rodear el cuello con los brazos.
abrazote	m.	El abrazo dado con brusquedad.
abreacción	f.	Descarga de emociones y afectos ligados a recuerdos, generalmente de experiencias infantiles penosas o dolorosas y que por esta razón han sido reprimidas.
abreboca	m.	Comida o bebida que se toma para estimular el apetito.
abrebotellas	m.	Herramienta empleada para retirar la tapa corona de una botella.
abrecartas	m.	Utensilio empleado para abrir sobres o separar las páginas de los libros sin dañarlas.
abrecoches	m.	Persona que trabaja abriendo las puertas de los vehículos facilitando el ascenso o descenso de los pasajeros.
abrefácil	m.	Sistema de apertura que incorporan en la actualidad ciertos envases de productos domésticos. Su función principal es la de permitir a las personas acceder al contenido del envase sin la necesidad de emplear utensilios específicos, utilizando tan solo las manos.
abregancias	f.	Cadena de hierro con la que se sostiene, sube y baja la caldera sobre el fuego de la chimenea.
abrelatas	m.	Utensilio que se usa para abrir latas o botes metálicos de conservas.
abrenunciación	f.	En la doctrina católica, la promesa que en la administración del bautismo hace el que lo recibe, o su padrino, de romper toda comunión con el mal espíritu y de renunciar al mundo y sus vanidades.
abreojos	m.	(Tribulus terrestris) especie fanerógama en la familia Zygophyllaceae, nativa de regiones cálidas tropicales y templadas del Viejo Mundo: sur de Europa, sur de Asia, África, norte de Australia. Sobrevive inclusive en climas de desierto y suelo pobre.
abrepuerta	m.	Dispositivo instalado en una cerradura que permite su apertura mediante una señal eléctrica.
abrepuertas	m.	Dispositivo instalado en una cerradura que permite su apertura mediante una señal eléctrica.
abrepuño	m.	Planta de la familia de las Asteráceas.
abrerano	adj.	Natural o propio de Abrera.
abretonar	tr.	Hablando de la artillería, trincarla contra el costado, de modo que los cañones queden en sentido de la longitud del buque.
abrevadero	m.	Lugar a donde se conduce el ganado a beber, principalmente a los solípedos y rumiantes.
abrevador	adj.	Que lleva o da de beber al ganado.
abrevar	tr.	Proporcionar agua o algún otro líquido para beber.
abrevarse	prnl.	Darse de beber.
abreviación	f.	Acción o efecto de abreviar.
abreviadamente	adv.	En términos breves o reducidos, compendiosa o sumariamente.
abreviado	adj.	Corto, escaso.
abreviador	adj.	Que abrevia o compendia.
abreviados	m.	Se dice de los hijos bastardos.
abreviaduría	f.	Oficina donde se despachan los expedientes de las gracias que, por delegación apostólica, puede dispensar el nuncio de Su Santidad. En ella se despachan también los asuntos contenciosos y se corrigen las equivocaciones cometidas en los breves que vienen de Roma.
abreviamiento	m.	Acción o efecto de abreviar (hacer breve; acortar un camino, una extensión o una duración; darse prisa).
abreviar	tr.	Hacer más corto; disminuir en tiempo, duración, espacio o extensión.
abreviarse	prnl.	Hacerse más corto; reducirse en tiempo, duración, espacio o extensión.
abreviatura	f.	Representación acortada de un vocablo o frase que, por economía de espacio o comodidad, suprime algunas letras al final o en el centro.
